UDI,PRODUCT_ID,TYPE,AIR_TEMPERATURE_K,PROCESS_TEMPERATURE,ROTATIONAL_SPEED_RPM,TORQUE_NM,TOOL_WEAR_MIN,MACHINE_FAILURE,TWF,HDF,PWF,OSF,RNF
8825,M23684,M,297,309,1799,25,137,0,0,0,0,0,0
8826,M23685,M,297,309,1548,41,140,0,0,0,0,0,0
8827,M23686,M,297,309,1485,48,143,0,0,0,0,0,0
8828,L56007,L,297,309,1463,50,146,0,0,0,0,0,0
8829,L56008,L,297,309,1587,36,148,0,0,0,0,0,0
8830,M23689,M,297,309,1469,44,150,0,0,0,0,0,0
8831,H38244,H,297,309,1430,43,153,0,0,0,0,0,0
8832,H38245,H,297,309,1726,27,158,0,0,0,0,0,0
8833,L56012,L,297,309,1651,34,163,0,0,0,0,0,0
8834,L56013,L,297,309,1529,41,165,0,0,0,0,0,0
8835,L56014,L,297,309,1473,46,167,0,0,0,0,0,0
8836,H38249,H,297,309,1324,54,169,0,0,0,0,0,0
8837,L56016,L,297,309,1708,29,174,0,0,0,0,0,0
8838,M23697,M,298,309,1540,39,176,0,0,0,0,0,0
8839,L56018,L,298,309,1320,55,179,0,0,0,0,0,0
8840,M23699,M,297,309,1376,39,181,0,0,0,0,0,0
8841,M23700,M,297,309,1542,37,184,0,0,0,0,0,0
8842,L56021,L,297,309,1506,39,187,0,0,0,0,0,0
8843,L56022,L,297,309,1492,44,189,0,0,0,0,0,0
8844,H38257,H,297,309,1564,38,191,0,0,0,0,0,0
8845,H38258,H,297,309,1645,31,196,0,0,0,0,0,0
8846,M23705,M,297,309,1348,59,201,0,0,0,0,0,0
8847,M23706,M,297,309,1325,62,204,1,1,0,0,1,0
8848,L56027,L,298,309,1443,44,0,0,0,0,0,0,0
8849,M23708,M,298,309,1436,45,2,0,0,0,0,0,0
8850,L56029,L,298,309,1596,31,5,0,0,0,0,0,0
8851,L56030,L,298,309,1491,43,7,0,0,0,0,0,0
8852,M23711,M,298,309,1573,35,9,0,0,0,0,0,0
8853,L56032,L,298,309,1575,40,12,0,0,0,0,0,0
8854,L56033,L,298,309,1458,41,14,0,0,0,0,0,0
8855,M23714,M,298,309,1433,42,16,0,0,0,0,0,0
8856,L56035,L,298,309,1662,28,19,0,0,0,0,0,0
8857,M23716,M,298,309,1327,64,21,0,0,0,0,0,0
8858,L56037,L,298,309,1742,26,24,0,0,0,0,0,0
8859,L56038,L,298,309,1506,34,26,0,0,0,0,0,0
8860,L56039,L,298,309,1457,44,28,0,0,0,0,0,0
8861,M23720,M,298,309,1488,37,30,0,0,0,0,0,0
8862,L56041,L,298,309,1619,35,33,0,0,0,0,0,0
8863,M23722,M,298,309,1558,42,35,0,0,0,0,0,0
8864,L56043,L,298,309,1731,29,38,0,0,0,0,0,0
8865,M23724,M,298,309,1574,35,40,0,0,0,0,0,0
8866,L56045,L,298,309,1290,50,43,0,0,0,0,0,0
8867,H38280,H,298,309,1416,40,45,0,0,0,0,0,0
8868,L56047,L,298,309,1566,42,50,0,0,0,0,0,0
8869,L56048,L,298,309,1456,47,52,0,0,0,0,0,0
8870,L56049,L,298,309,1528,38,54,0,0,0,0,0,0
8871,M23730,M,298,309,1338,50,56,0,0,0,0,0,0
8872,M23731,M,298,309,1558,39,59,0,0,0,0,0,0
8873,M23732,M,298,309,1614,38,62,0,0,0,0,0,0
8874,H38287,H,298,309,1557,36,65,0,0,0,0,0,0
8875,L56054,L,298,309,1443,45,70,0,0,0,0,0,0
8876,H38289,H,298,309,1332,51,72,0,0,0,0,0,0
8877,M23736,M,298,309,1752,25,77,0,0,0,0,0,0
8878,M23737,M,298,309,1460,46,80,0,0,0,0,0,0
8879,L56058,L,298,309,1802,27,83,0,0,0,0,0,0
8880,L56059,L,298,309,1527,40,85,0,0,0,0,0,0
8881,L56060,L,298,309,1458,40,87,0,0,0,0,0,0
8882,H38295,H,298,309,1520,38,89,0,0,0,0,0,0
8883,L56062,L,298,309,1378,50,94,0,0,0,0,0,0
8884,M23743,M,298,309,1529,38,96,0,0,0,0,0,0
8885,L56064,L,298,309,1527,32,99,0,0,0,0,0,0
8886,M23745,M,298,309,1438,43,101,0,0,0,0,0,0
8887,L56066,L,298,309,1583,37,104,0,0,0,0,0,0
8888,L56067,L,298,309,1530,38,106,0,0,0,0,0,0
8889,M23748,M,298,309,1530,39,108,0,0,0,0,0,0
8890,M23749,M,298,309,2089,19,111,0,0,0,0,0,0
8891,L56070,L,298,309,1616,34,114,0,0,0,0,0,0
8892,M23751,M,298,309,1681,28,116,0,0,0,0,0,0
8893,L56072,L,298,309,1475,43,119,0,0,0,0,0,0
8894,L56073,L,298,309,1371,47,121,0,0,0,0,0,0
8895,M23754,M,298,309,1546,38,123,0,0,0,0,0,0
8896,H38309,H,297,309,1461,40,126,0,0,0,0,0,0
8897,L56076,L,297,309,1638,32,131,0,0,0,0,0,0
8898,M23757,M,297,309,1577,36,133,0,0,0,0,0,0
8899,L56078,L,297,309,1532,39,136,0,0,0,0,0,0
8900,M23759,M,297,309,1710,28,138,0,0,0,0,0,0
8901,M23760,M,297,309,1584,29,141,0,0,0,0,0,0
8902,L56081,L,297,309,1446,50,144,0,0,0,0,0,0
8903,H38316,H,297,309,1522,46,146,0,0,0,0,0,0
8904,M23763,M,297,309,1382,50,151,0,0,0,0,0,0
8905,L56084,L,297,309,1584,38,154,0,0,0,0,0,0
8906,L56085,L,297,309,1385,55,156,0,0,0,0,0,0
8907,L56086,L,297,309,1592,34,158,0,0,0,0,0,0
8908,M23767,M,297,309,1404,44,160,0,0,0,0,0,0
8909,L56088,L,297,309,1518,44,163,0,0,0,0,0,0
8910,L56089,L,297,308,1529,40,165,0,0,0,0,0,0
8911,L56090,L,297,308,1550,37,167,0,0,0,0,0,0
8912,L56091,L,297,308,1773,24,169,0,0,0,0,0,0
8913,L56092,L,297,309,1446,44,171,0,0,0,0,0,0
8914,M23773,M,297,309,1487,47,173,0,0,0,0,0,0
8915,M23774,M,297,309,1524,49,176,0,0,0,0,0,0
8916,L56095,L,297,308,1403,54,179,0,0,0,0,0,0
8917,L56096,L,297,308,2267,16,181,0,0,0,0,0,0
8918,M23777,M,297,308,1529,38,183,0,0,0,0,0,0
8919,L56098,L,297,308,1402,51,186,0,0,0,0,0,0
8920,L56099,L,297,308,1693,28,188,0,0,0,0,0,0
8921,L56100,L,297,308,1496,46,190,0,0,0,0,0,0
8922,L56101,L,297,308,1633,33,192,0,0,0,0,0,0
8923,L56102,L,297,308,1399,43,194,0,0,0,0,0,0
8924,M23783,M,297,308,1363,45,196,0,0,0,0,0,0
8925,H38338,H,297,308,1527,42,199,0,0,0,0,0,0
8926,M23785,M,297,308,1405,43,204,0,0,0,0,0,0
8927,M23786,M,297,308,1459,60,207,1,0,0,1,1,0
8928,M23787,M,297,308,1789,25,210,0,0,0,0,0,0
8929,L56108,L,297,308,1531,42,213,0,0,0,0,0,0
8930,M23789,M,297,308,1620,36,215,0,0,0,0,0,0
8931,L56110,L,297,308,1571,39,0,0,0,0,0,0,0
8932,L56111,L,297,308,1434,40,2,0,0,0,0,0,0
8933,L56112,L,297,308,1474,44,4,0,0,0,0,0,0
8934,M23793,M,297,308,1544,42,6,0,0,0,0,0,0
8935,L56114,L,297,308,1601,36,9,0,0,0,0,0,0
8936,L56115,L,297,308,1801,27,11,0,0,0,0,0,0
8937,L56116,L,297,308,1465,42,13,0,0,0,0,0,0
8938,M23797,M,297,308,1340,53,15,0,0,0,0,0,0
8939,M23798,M,297,308,1517,41,18,0,0,0,0,0,0
8940,M23799,M,297,308,1434,45,21,0,0,0,0,0,0
8941,H38354,H,297,308,1935,19,24,0,0,0,0,0,0
8942,M23801,M,297,308,1595,32,29,0,0,0,0,0,0
8943,L56122,L,297,308,2188,17,32,0,0,0,0,0,0
8944,M23803,M,297,308,1449,44,34,0,0,0,0,0,0
8945,L56124,L,297,308,1471,38,37,0,0,0,0,0,0
8946,L56125,L,297,308,1639,34,39,0,0,0,0,0,0
8947,M23806,M,297,308,1846,25,41,0,0,0,0,0,0
8948,M23807,M,297,308,1452,38,44,0,0,0,0,0,0
8949,M23808,M,297,308,1483,42,47,0,0,0,0,0,0
8950,L56129,L,297,308,1284,60,50,0,0,0,0,0,0
8951,L56130,L,297,308,1419,50,52,0,0,0,0,0,0
8952,L56131,L,297,308,1763,28,54,0,0,0,0,0,0
8953,M23812,M,297,308,1478,43,56,0,0,0,0,0,0
8954,L56133,L,297,308,1518,36,59,0,0,0,0,0,0
8955,L56134,L,297,308,1447,49,61,0,0,0,0,0,0
8956,M23815,M,297,308,1355,55,63,0,0,0,0,0,0
8957,L56136,L,297,308,1348,57,66,0,0,0,0,0,0
8958,L56137,L,297,308,1348,54,68,0,0,0,0,0,0
8959,M23818,M,297,308,1734,28,70,0,0,0,0,0,0
8960,L56139,L,297,308,1420,47,73,0,0,0,0,0,0
8961,L56140,L,297,308,1797,25,75,0,0,0,0,0,0
8962,M23821,M,297,308,1403,45,77,0,0,0,0,0,0
8963,L56142,L,297,308,1628,30,80,0,0,0,0,0,0
8964,M23823,M,297,308,1687,30,82,0,0,0,0,0,0
8965,M23824,M,297,308,1456,45,85,0,0,0,0,0,0
8966,L56145,L,297,308,1496,45,88,0,0,0,0,0,0
8967,L56146,L,297,308,1636,30,90,0,0,0,0,0,0
8968,L56147,L,297,308,1536,40,92,0,0,0,0,0,0
8969,L56148,L,297,308,1454,51,94,0,0,0,0,0,0
8970,L56149,L,297,308,1396,50,96,0,0,0,0,0,0
8971,L56150,L,297,308,1575,37,98,0,0,0,0,0,0
8972,L56151,L,297,308,1514,36,100,0,0,0,0,0,0
8973,M23832,M,297,307,1455,50,102,0,0,0,0,0,0
8974,L56153,L,297,307,1549,48,105,0,0,0,0,0,0
8975,L56154,L,297,308,1474,42,107,0,0,0,0,0,0
8976,H38389,H,297,307,1661,34,109,0,0,0,0,0,0
8977,L56156,L,297,307,1535,35,114,0,0,0,0,0,0
8978,M23837,M,297,308,1556,31,116,0,0,0,0,0,0
8979,L56158,L,297,308,1435,45,119,0,0,0,0,0,0
8980,M23839,M,297,308,1332,51,121,0,0,0,0,0,0
8981,L56160,L,297,308,1513,42,124,0,0,0,0,0,0
8982,L56161,L,297,308,1502,39,126,0,0,0,0,0,0
8983,L56162,L,297,308,1315,60,128,0,0,0,0,0,0
8984,M23843,M,297,308,1261,51,130,0,0,0,0,0,0
8985,L56164,L,297,308,1406,60,133,0,0,0,0,0,0
8986,L56165,L,297,308,1584,42,135,0,0,0,0,0,0
8987,M23846,M,297,308,1443,44,137,0,0,0,0,0,0
8988,L56167,L,297,308,1580,36,140,0,0,0,0,0,0
8989,L56168,L,297,308,1825,25,142,0,0,0,0,0,0
8990,L56169,L,297,308,1469,48,144,0,0,0,0,0,0
8991,L56170,L,297,308,1493,38,146,0,0,0,0,0,0
8992,M23851,M,297,308,1598,29,148,0,0,0,0,0,0
8993,H38406,H,297,308,1450,37,151,0,0,0,0,0,0
8994,M23853,M,297,308,1632,38,156,0,0,0,0,0,0
8995,M23854,M,297,308,1980,20,159,0,0,0,0,0,0
8996,L56175,L,297,308,1474,44,162,0,0,0,0,0,0
8997,L56176,L,297,308,1540,37,164,0,0,0,0,0,0
8998,M23857,M,297,308,1609,39,166,0,0,0,0,0,0
8999,L56178,L,297,308,1467,43,169,0,0,0,0,0,0
9000,L56179,L,297,308,1492,39,171,0,0,0,0,0,0
9001,L56180,L,297,308,1493,46,173,1,0,0,0,0,0
9002,L56181,L,297,308,1500,40,175,1,0,0,0,0,0
9003,L56182,L,297,308,1477,37,177,1,0,0,0,0,0
9004,L56183,L,297,308,1342,49,179,1,0,0,0,0,0
9005,M23864,M,297,308,1538,34,181,1,0,0,0,0,0
9006,L56185,L,297,308,1337,58,184,1,0,0,0,0,0
9007,L56186,L,297,308,1417,42,186,1,0,0,0,0,0
9008,L56187,L,297,308,1383,46,188,1,0,0,0,0,0
9009,M23868,M,297,308,1440,42,190,1,0,0,0,0,0
9010,L56189,L,297,308,1579,34,193,1,0,0,0,0,0
9011,L56190,L,297,308,1441,40,195,1,0,0,0,0,0
9012,M23871,M,297,308,1530,36,197,1,0,0,0,0,0
9013,L56192,L,297,308,1705,26,200,1,0,0,0,0,0
9014,H38427,H,297,308,1435,43,202,1,0,0,0,0,0
9015,M23874,M,297,308,1340,61,207,1,0,0,0,1,0
9016,L56195,L,297,308,1431,50,210,1,0,0,0,0,0
9017,L56196,L,297,308,1396,53,212,1,0,0,0,1,0
9018,M23877,M,297,308,1369,52,214,1,0,0,0,0,0
9019,L56198,L,297,308,1615,35,217,1,1,0,0,0,0
9020,L56199,L,297,308,1662,31,0,1,0,0,0,0,0
9021,L56200,L,297,308,1553,34,2,1,0,0,0,0,0
9022,M23881,M,297,308,1536,35,4,1,0,0,0,0,0
9023,L56202,L,297,308,1548,47,7,1,0,0,0,0,0
9024,L56203,L,297,308,1706,31,9,1,0,0,0,0,0
9025,L56204,L,297,308,1366,46,11,1,0,0,0,0,0
9026,L56205,L,298,308,1440,36,13,1,0,0,0,0,0
9027,M23886,M,298,308,1685,28,15,1,0,0,0,0,0
9028,M23887,M,297,308,1444,44,18,1,0,0,0,0,0
9029,L56208,L,297,308,1395,49,21,1,0,0,0,0,0
9030,L56209,L,297,308,1483,39,23,1,0,0,0,0,0
9031,M23890,M,298,308,1403,44,25,1,0,0,0,0,0
9032,H38445,H,298,308,1793,24,28,1,0,0,0,0,0
9033,L56212,L,297,308,1723,29,33,1,0,0,0,0,0
9034,L56213,L,297,308,1386,41,35,1,0,0,0,0,0
9035,H38448,H,297,308,1585,46,37,1,0,0,0,0,0
9036,M23895,M,297,308,1731,28,42,1,0,0,0,0,0
9037,L56216,L,297,308,1519,38,45,1,0,0,0,0,0
9038,L56217,L,297,308,1896,24,47,1,0,0,0,0,0
9039,L56218,L,297,308,2358,15,49,1,0,0,0,0,0
9040,M23899,M,297,308,1341,52,51,1,0,0,0,0,0
9041,L56220,L,297,308,1550,37,54,1,0,0,0,0,0
9042,L56221,L,297,308,1309,62,56,1,0,0,0,0,0
9043,M23902,M,297,308,1599,33,58,1,0,0,0,0,0
9044,L56223,L,297,308,1343,40,61,1,0,0,0,0,0
9045,L56224,L,297,308,1378,40,63,1,0,0,0,0,0
9046,L56225,L,297,308,1603,35,65,1,0,0,0,0,0
9047,L56226,L,297,308,1664,28,67,1,0,0,0,0,0
9048,L56227,L,297,308,1488,37,69,1,0,0,0,0,0
9049,M23908,M,297,308,1370,51,71,1,0,0,0,0,0
9050,L56229,L,297,309,1545,34,74,1,0,0,0,0,0
9051,M23910,M,297,309,1566,31,76,1,0,0,0,0,0
9052,L56231,L,297,309,1820,25,79,1,0,0,0,0,0
9053,M23912,M,297,309,1901,22,81,1,0,0,0,0,0
9054,M23913,M,297,309,1638,32,84,1,0,0,0,0,0
9055,M23914,M,297,308,1521,38,87,1,0,0,0,0,0
9056,H38469,H,297,308,1864,23,90,1,0,0,0,0,0
9057,L56236,L,297,308,1430,42,95,1,0,0,0,0,0
9058,M23917,M,297,308,1686,35,97,1,0,0,0,0,0
9059,M23918,M,297,308,1326,57,100,1,0,0,0,0,0
9060,L56239,L,297,308,1805,26,103,1,0,0,0,0,0
9061,H38474,H,297,308,1453,46,105,1,0,0,0,0,0
9062,M23921,M,297,308,1863,26,110,1,0,0,0,0,0
9063,L56242,L,297,308,1576,35,113,1,0,0,0,0,0
9064,L56243,L,297,308,1419,40,115,1,0,0,0,0,0
9065,L56244,L,297,308,1833,25,117,1,0,0,0,0,0
9066,H38479,H,297,308,2182,17,119,1,0,0,0,0,0
9067,L56246,L,297,308,1656,30,124,1,0,0,0,0,0
9068,L56247,L,297,308,1351,57,126,1,0,0,0,0,0
9069,H38482,H,297,308,1790,30,128,1,0,0,0,0,0
9070,M23929,M,297,308,1678,28,133,1,0,0,0,0,0
9071,L56250,L,297,308,1427,45,136,1,0,0,0,0,0
9072,L56251,L,297,308,1429,54,138,1,0,0,0,0,0
9073,H38486,H,297,308,1770,27,140,1,0,0,0,0,0
9074,L56253,L,297,308,1689,31,145,1,0,0,0,0,0
9075,M23934,M,297,308,1554,41,147,1,0,0,0,0,0
9076,L56255,L,297,308,1506,36,150,1,0,0,0,0,0
9077,L56256,L,297,308,1474,44,152,1,0,0,0,0,0
9078,L56257,L,297,308,1762,26,154,1,0,0,0,0,0
9079,L56258,L,297,308,1566,36,156,1,0,0,0,0,0
9080,H38493,H,297,308,1554,42,158,1,0,0,0,0,0
9081,L56260,L,297,308,1869,25,163,1,0,0,0,0,0
9082,L56261,L,297,308,1527,35,165,1,0,0,0,0,0
9083,L56262,L,297,308,1309,50,167,1,0,0,0,0,0
9084,M23943,M,297,308,1541,36,169,1,0,0,0,0,0
9085,L56264,L,297,308,1326,75,172,1,0,0,1,1,0
9086,H38499,H,297,308,1365,54,174,1,0,0,0,0,0
9087,L56266,L,297,308,1428,44,179,1,0,0,0,0,0
9088,L56267,L,297,308,1681,28,181,1,0,0,0,0,0
9089,M23948,M,297,308,1662,27,183,1,0,0,0,0,0
9090,L56269,L,297,308,1989,20,186,1,0,0,0,0,0
9091,M23950,M,297,308,1747,29,188,1,0,0,0,0,0
9092,M23951,M,297,308,1765,31,191,1,0,0,0,0,0
9093,L56272,L,297,308,1568,34,194,1,0,0,0,0,0
9094,M23953,M,297,308,1709,31,196,1,0,0,0,0,0
9095,M23954,M,297,308,1370,59,199,1,0,0,0,0,0
9096,L56275,L,297,308,1458,46,202,1,0,0,0,0,0
9097,L56276,L,297,308,1712,31,204,1,0,0,0,0,0
9098,L56277,L,297,308,1642,37,206,1,0,0,0,0,0
9099,L56278,L,297,308,1468,50,0,1,0,0,0,0,0
9100,H38513,H,297,308,1477,52,2,1,0,0,0,0,0
9101,L56280,L,297,308,1446,54,7,1,0,0,0,0,0
9102,H38515,H,297,308,1653,31,9,1,0,0,0,0,0
9103,L56282,L,297,308,1494,38,14,1,0,0,0,0,0
9104,L56283,L,297,308,1490,41,16,1,0,0,0,0,0
9105,M23964,M,297,308,1550,48,18,1,0,0,0,0,0
9106,M23965,M,297,308,1677,35,21,1,0,0,0,0,0
9107,L56286,L,297,308,1854,22,24,1,0,0,0,0,0
9108,M23967,M,298,309,1662,30,26,1,0,0,0,0,0
9109,M23968,M,298,309,1440,39,29,1,0,0,0,0,0
9110,L56289,L,298,309,1513,40,32,1,0,0,0,0,0
9111,M23970,M,298,309,1389,49,34,1,0,0,0,0,0
9112,L56291,L,298,309,1351,51,37,1,0,0,0,0,0
9113,M23972,M,298,309,1482,38,39,1,0,0,0,0,0
9114,L56293,L,298,309,1744,29,42,1,0,0,0,0,0
9115,L56294,L,298,309,1476,39,44,1,0,0,0,0,0
9116,M23975,M,298,309,1444,48,46,1,0,0,0,0,0
9117,H38530,H,298,309,1659,32,49,1,0,0,0,0,0
9118,M23977,M,298,309,1475,47,54,1,0,0,0,0,0
9119,L56298,L,298,309,1526,42,57,1,0,0,0,0,0
9120,M23979,M,297,308,1675,30,59,1,0,0,0,0,0
9121,L56300,L,297,308,1525,39,62,1,0,0,0,0,0
9122,L56301,L,297,308,1396,46,64,1,0,0,0,0,0
9123,L56302,L,297,308,1580,41,66,1,0,0,0,0,0
9124,L56303,L,297,309,1462,43,68,1,0,0,0,0,0
9125,L56304,L,297,308,1426,50,70,1,0,0,0,0,0
9126,L56305,L,297,309,1569,34,72,1,0,0,0,0,0
9127,L56306,L,297,309,1477,41,74,1,0,0,0,0,0
9128,L56307,L,297,309,1761,27,76,1,0,0,0,0,0
9129,M23988,M,298,309,1486,46,78,1,0,0,0,0,0
9130,L56309,L,298,309,1664,30,81,1,0,0,0,0,0
9131,L56310,L,298,309,1576,33,83,1,0,0,0,0,0
9132,H38545,H,298,309,1463,47,85,1,0,0,0,0,0
9133,M23992,M,298,309,1585,42,90,1,0,0,0,0,0
9134,L56313,L,298,309,1479,46,93,1,0,0,0,0,0
9135,L56314,L,298,309,1449,40,95,1,0,0,0,0,0
9136,H38549,H,298,309,1404,50,97,1,0,0,0,0,0
9137,L56316,L,298,309,1694,29,102,1,0,0,0,0,0
9138,L56317,L,298,309,1731,28,104,1,0,0,0,0,0
9139,L56318,L,298,309,1522,37,106,1,0,0,0,0,0
9140,L56319,L,298,309,1536,37,108,1,0,0,0,0,0
9141,L56320,L,298,309,1373,40,110,1,0,0,0,0,0
9142,L56321,L,298,309,1597,36,112,1,0,0,0,0,0
9143,L56322,L,298,309,1678,34,114,1,0,0,0,0,0
9144,L56323,L,298,309,1452,43,116,1,0,0,0,0,0
9145,M24004,M,298,309,1447,42,118,1,0,0,0,0,0
9146,L56325,L,298,309,1574,37,121,1,0,0,0,0,0
9147,L56326,L,298,309,1528,40,123,1,0,0,0,0,0
9148,L56327,L,298,309,1688,27,125,1,0,0,0,0,0
9149,L56328,L,298,309,1393,40,127,1,0,0,0,0,0
9150,M24009,M,298,309,1429,51,129,1,0,0,0,0,0
9151,M24010,M,298,309,1347,57,132,1,0,0,0,0,0
9152,L56331,L,298,309,1553,41,135,1,0,0,0,0,0
9153,L56332,L,298,309,1260,54,137,1,0,0,0,0,0
9154,L56333,L,298,309,1546,34,139,1,0,0,0,0,0
9155,L56334,L,298,309,1596,36,141,1,0,0,0,0,0
9156,L56335,L,298,309,1340,57,143,1,0,0,0,0,0
9157,M24016,M,298,308,1369,55,145,1,0,0,0,0,0
9158,L56337,L,298,309,1462,52,148,1,0,0,0,0,0
9159,H38572,H,297,308,1487,46,150,1,0,0,0,0,0
9160,M24019,M,298,309,1510,36,155,1,0,0,0,0,0
9161,H38574,H,298,309,1671,28,158,1,0,0,0,0,0
9162,M24021,M,298,309,1612,30,163,1,0,0,0,0,0
9163,M24022,M,298,309,1509,40,166,1,0,0,0,0,0
9164,L56343,L,298,309,1415,47,169,1,0,0,0,0,0
9165,L56344,L,298,309,2384,14,171,1,0,0,0,0,0
9166,L56345,L,298,309,1326,62,173,1,0,0,0,0,0
9167,M24026,M,298,309,1390,53,175,1,0,0,0,0,0
9168,M24027,M,298,309,1392,41,178,1,0,0,0,0,0
9169,H38582,H,298,309,1385,44,181,1,0,0,0,0,0
9170,L56349,L,298,309,1896,25,186,1,0,0,0,0,0
9171,L56350,L,298,309,1474,47,188,1,0,0,0,0,0
9172,M24031,M,298,309,1388,46,190,1,0,0,0,0,0
9173,L56352,L,298,309,1715,27,193,1,0,0,0,0,0
9174,H38587,H,298,309,1650,32,195,1,0,0,0,0,0
9175,L56354,L,298,309,1871,26,200,1,1,0,0,0,0
9176,L56355,L,298,309,1403,64,0,1,0,0,1,0,0
9177,L56356,L,298,309,1518,40,2,1,0,0,0,0,0
9178,L56357,L,298,309,1504,43,4,1,0,0,0,0,0
9179,L56358,L,298,309,1340,57,6,1,0,0,0,0,0
9180,H38593,H,298,309,1435,45,8,1,0,0,0,0,0
9181,L56360,L,298,309,1507,37,13,1,0,0,0,0,0
9182,L56361,L,298,309,1521,36,15,1,0,0,0,0,0
9183,M24042,M,298,309,1576,45,17,1,0,0,0,0,0
9184,L56363,L,298,309,1543,37,20,1,0,0,0,0,0
9185,L56364,L,298,309,1665,37,22,1,0,0,0,0,0
9186,L56365,L,298,309,1442,50,24,1,0,0,0,0,0
9187,L56366,L,298,309,1629,29,26,1,0,0,0,0,0
9188,L56367,L,298,309,1379,47,28,1,0,0,0,0,0
9189,L56368,L,298,309,1502,40,30,1,0,0,0,0,0
9190,L56369,L,298,309,1595,32,32,1,0,0,0,0,0
9191,M24050,M,298,309,1439,39,34,1,0,0,0,0,0
9192,M24051,M,298,309,1970,22,37,1,0,0,0,0,0
9193,L56372,L,298,309,1562,36,40,1,0,0,0,0,0
9194,M24053,M,298,309,1530,41,42,1,0,0,0,0,0
9195,L56374,L,298,309,1393,41,45,1,0,0,0,0,0
9196,L56375,L,298,309,1532,38,47,1,0,0,0,0,0
9197,L56376,L,298,309,1607,38,49,1,0,0,0,0,0
9198,M24057,M,298,309,1469,49,51,1,0,0,0,0,0
9199,M24058,M,298,309,1538,38,54,1,0,0,0,0,0
9200,L56379,L,298,309,1613,31,57,1,0,0,0,0,0
9201,M24060,M,298,309,1602,32,59,1,0,0,0,0,0
9202,L56381,L,298,309,1404,44,62,1,0,0,0,0,0
9203,L56382,L,298,309,1548,37,64,1,0,0,0,0,0
9204,L56383,L,298,309,1559,35,66,1,0,0,0,0,0
9205,L56384,L,298,309,1621,36,68,1,0,0,0,0,0
9206,L56385,L,298,309,1579,33,70,1,0,0,0,0,0
9207,M24066,M,298,309,1547,44,72,1,0,0,0,0,0
9208,L56387,L,298,309,1386,49,75,1,0,0,0,0,0
9209,L56388,L,298,309,1406,41,77,1,0,0,0,0,0
9210,M24069,M,298,309,1393,56,79,1,0,0,0,0,0
9211,M24070,M,298,309,2456,14,82,1,0,0,0,0,0
9212,M24071,M,298,309,1409,49,85,1,0,0,0,0,0
9213,L56392,L,298,309,1390,54,88,1,0,0,0,0,0
9214,L56393,L,298,309,1679,32,90,1,0,0,0,0,0
9215,L56394,L,298,309,1508,37,92,1,0,0,0,0,0
9216,L56395,L,298,309,1681,32,94,1,0,0,0,0,0
9217,H38630,H,298,309,1469,44,96,1,0,0,0,0,0
9218,L56397,L,298,309,1421,50,101,1,0,0,0,0,0
9219,L56398,L,298,309,1354,50,103,1,0,0,0,0,0
9220,M24079,M,298,309,1350,57,105,1,0,0,0,0,0
9221,L56400,L,298,309,1282,58,108,1,0,0,0,0,0
9222,M24081,M,298,309,1675,30,110,1,0,0,0,0,0
9223,M24082,M,298,309,1525,39,113,1,0,0,0,0,0
9224,L56403,L,298,309,1382,44,116,1,0,0,0,0,0
9225,L56404,L,298,309,1450,47,118,1,0,0,0,0,0
9226,L56405,L,298,309,1820,24,120,1,0,0,0,0,0
9227,L56406,L,298,309,1822,24,122,1,0,0,0,0,0
9228,L56407,L,298,309,1473,44,124,1,0,0,0,0,0
9229,M24088,M,298,309,1572,38,126,1,0,0,0,0,0
9230,M24089,M,298,309,2042,18,129,1,0,0,0,0,0
9231,L56410,L,298,309,1922,23,132,1,0,0,0,0,0
9232,L56411,L,298,309,1539,37,134,1,0,0,0,0,0
9233,L56412,L,298,309,1350,52,136,1,0,0,0,0,0
9234,L56413,L,298,309,1403,45,138,1,0,0,0,0,0
9235,L56414,L,298,309,1904,20,140,1,0,0,0,0,0
9236,M24095,M,298,309,1592,35,142,1,0,0,0,0,0
9237,L56416,L,298,309,1556,32,145,1,0,0,0,0,0
9238,M24097,M,298,309,1811,25,147,1,0,0,0,0,0
9239,M24098,M,298,309,1456,41,150,1,0,0,0,0,0
9240,H38653,H,298,309,1436,52,153,1,0,0,0,0,0
9241,M24100,M,298,309,1362,50,158,1,0,0,0,0,0
9242,L56421,L,298,309,1683,29,161,1,0,0,0,0,0
9243,M24102,M,298,309,1269,61,163,1,0,0,0,0,0
9244,L56423,L,298,309,1454,49,166,1,0,0,0,0,0
9245,L56424,L,298,309,1767,27,168,1,0,0,0,0,0
9246,L56425,L,298,309,1708,27,170,1,0,0,0,0,0
9247,L56426,L,298,309,1862,27,172,1,0,0,0,0,0
9248,L56427,L,298,309,1695,31,174,1,0,0,0,0,0
9249,M24108,M,298,309,1488,41,176,1,0,0,0,0,0
9250,L56429,L,298,309,1657,32,179,1,0,0,0,0,0
9251,H38664,H,298,309,1823,26,181,1,0,0,0,0,0
9252,M24111,M,298,309,1651,29,186,1,0,0,0,0,0
9253,M24112,M,298,309,1533,36,189,1,0,0,0,0,0
9254,M24113,M,298,309,1508,41,192,1,0,0,0,0,0
9255,L56434,L,298,309,1616,31,195,1,0,0,0,0,0
9256,L56435,L,298,309,1651,32,197,1,0,0,0,0,0
9257,L56436,L,298,309,1569,35,199,1,0,0,0,0,0
